Age BP RP G
9.55 -2.706765 -4.504528 -3.629273
9.55 -2.725485 -4.537123 -3.657146
9.55 -2.744077 -4.569641 -3.684922
9.55 -2.761981 -4.601748 -3.712215
9.55 -2.779672 -4.633665 -3.739358
9.55 -2.797118 -4.665411 -3.766333
9.55 -2.814177 -4.696924 -3.793045
9.55 -2.830822 -4.728187 -3.819481
9.55 -2.84725 -4.759308 -3.845779
9.55 -2.863354 -4.790236 -3.871871
9.55 -2.879092 -4.820953 -3.897733
9.55 -2.894591 -4.851534 -3.923458
9.55 -2.909455 -4.881768 -3.948776
9.55 -2.923904 -4.911877 -3.973933
9.55 -2.937061 -4.941615 -3.998533
9.55 -2.949824 -4.97117 -4.022926
9.55 -2.962193 -5.000551 -4.047116
9.55 -2.975217 -5.031716 -4.072788
9.55 -2.98777 -5.063744 -4.098973
9.55 -2.983409 -5.058208 -4.093787
9.55 -2.970911 -5.028812 -4.069459
9.55 -2.957589 -4.998911 -4.044572
9.55 -2.94416 -4.968979 -4.019667
9.55 -2.930897 -4.939169 -3.994935
9.55 -2.917228 -4.909165 -3.969981
9.55 -2.903006 -4.879116 -3.944912
9.55 -2.88711 -4.84833 -3.91888
9.55 -2.873007 -4.818546 -3.894137
9.55 -2.857617 -4.788038 -3.868522
9.55 -2.844365 -4.764253 -3.848164
9.55 -2.826571 -4.732433 -3.820931
9.55 -2.809093 -4.700759 -3.793927
9.55 -2.791823 -4.669179 -3.767083
9.55 -2.775608 -4.638133 -3.740976
9.55 -2.758043 -4.60634 -3.713933
9.55 -2.739689 -4.574055 -3.686345
9.55 -2.721026 -4.541555 -3.658543
9.55 -2.702533 -4.509111 -3.63085
9.55 -2.68336 -4.476278 -3.602674
9.55 -2.664087 -4.443324 -3.574416
9.55 -2.643515 -4.408891 -3.544767
9.55 -2.621298 -4.372281 -3.513149
9.55 -2.597519 -4.334299 -3.480118
9.55 -2.57703 -4.298719 -3.449834
9.55 -2.554598 -4.261437 -3.417793
9.55 -2.52935 -4.22271 -3.383845
9.55 -2.507319 -4.185635 -3.352145
9.55 -2.482578 -4.147156 -3.318599
9.55 -2.45792 -4.108844 -3.285235
9.55 -2.432094 -4.070216 -3.251306
9.55 -2.40633 -4.031586 -3.217424
9.55 -2.379675 -3.992469 -3.182928
9.55 -2.352967 -3.953287 -3.148395
9.55 -2.326593 -3.914223 -3.114084
9.55 -2.29907 -3.874534 -3.078972
9.55 -2.272155 -3.835095 -3.044267
9.55 -2.244625 -3.795298 -3.009126
9.55 -2.247965 -3.79972 -3.013138
9.55 -2.273192 -3.835758 -3.045073
9.55 -2.298188 -3.871644 -3.076841
9.55 -2.322419 -3.907108 -3.108075
9.55 -2.347767 -3.943887 -3.140568
9.55 -2.374586 -3.983149 -3.175185
9.55 -2.401146 -4.022239 -3.20962
9.55 -2.427234 -4.06105 -3.243729
9.55 -2.453119 -4.099724 -3.2777
9.55 -2.478282 -4.138194 -3.311326
9.55 -2.502424 -4.176383 -3.344461
9.55 -2.526204 -4.214383 -3.377374
9.55 -2.548869 -4.251805 -3.409548
9.55 -2.571845 -4.289402 -3.441978
9.55 -2.594032 -4.326606 -3.473906
9.55 -2.615936 -4.363689 -3.505688
9.55 -2.636962 -4.400345 -3.536918
9.55 -2.656512 -4.436212 -3.567151
9.55 -2.673882 -4.470903 -3.595904
9.55 -2.68787 -4.503851 -3.622396
9.55 -2.67942 -4.505091 -3.620338
9.55 -2.660665 -4.472545 -3.592489
9.55 -2.651168 -4.455752 -3.578177
9.55 -2.633706 -4.424844 -3.551858
9.55 -2.614374 -4.391796 -3.523522
9.55 -2.595009 -4.358677 -3.495154
9.55 -2.575531 -4.325442 -3.466694
9.55 -2.554871 -4.291583 -3.437438
9.55 -2.533914 -4.257579 -3.408008
9.55 -2.513076 -4.223643 -3.378688
9.55 -2.492384 -4.189788 -3.349498
9.55 -2.470714 -4.155427 -3.319657
9.55 -2.448513 -4.120789 -3.289472
9.55 -2.425903 -4.085935 -3.259023
9.55 -2.402761 -4.051004 -3.228379
9.55 -2.378531 -4.015691 -3.197137
9.55 -2.353827 -3.980114 -3.16557
9.55 -2.328618 -3.944261 -3.133659
9.55 -2.343626 -3.965902 -3.15284
9.55 -2.369683 -4.004693 -3.186927
9.55 -2.395669 -4.043412 -3.220967
9.55 -2.421069 -4.081987 -3.254747
9.55 -2.445371 -4.120252 -3.28799
9.55 -2.469346 -4.158344 -3.321034
9.55 -2.492949 -4.196243 -3.353852
9.55 -2.516218 -4.233973 -3.386472
9.55 -2.538998 -4.271444 -3.418782
9.55 -2.559557 -4.305258 -3.447966
9.55 -2.579896 -4.338964 -3.477026
9.55 -2.599968 -4.372496 -3.505903
9.55 -2.619672 -4.405774 -3.534508
9.55 -2.638857 -4.438707 -3.562739
9.55 -2.657744 -4.471428 -3.590753
9.55 -2.676403 -4.504016 -3.6186
9.55 -2.694849 -4.536447 -3.646296
9.55 -2.713111 -4.568698 -3.673861
9.55 -2.730849 -4.600644 -3.701068
9.55 -2.748243 -4.632378 -3.728042
9.55 -2.765366 -4.663937 -3.754836
9.55 -2.782181 -4.695307 -3.781431
9.55 -2.798688 -4.726492 -3.807831
9.55 -2.81474 -4.757418 -3.833937
9.55 -2.830538 -4.788199 -3.859896
9.55 -2.846023 -4.818811 -3.885671
9.55 -2.860937 -4.849267 -3.911224
9.55 -2.874302 -4.879152 -3.935993
9.55 -2.887529 -4.908991 -3.960725
9.55 -2.900506 -4.93873 -3.98535
9.55 -2.913006 -4.968253 -4.009716
9.55 -2.92508 -4.997526 -4.033823
9.55 -2.936601 -5.026433 -4.05755
9.55 -2.947405 -5.054888 -4.080791
9.55 -2.957551 -5.08293 -4.103588
9.55 -2.967427 -5.110782 -4.126213
9.55 -2.976315 -5.138064 -4.148187
9.55 -2.97593 -5.147641 -4.154905
9.55 -2.963232 -5.116014 -4.128718
9.55 -2.95044 -5.084232 -4.102436
9.55 -2.938341 -5.052754 -4.076618
9.55 -2.925349 -5.020714 -4.050189
9.55 -2.911557 -4.988159 -4.023209
9.55 -2.89778 -4.955531 -3.996234
9.55 -2.883293 -4.922473 -3.968796
9.55 -2.868062 -4.889059 -3.940928
9.55 -2.853376 -4.855985 -3.913511
9.55 -2.837756 -4.822468 -3.885545
9.55 -2.81931 -4.787885 -3.856087
9.55 -2.801524 -4.753642 -3.827117
9.55 -2.783144 -4.719064 -3.797767
9.55 -2.764307 -4.684226 -3.768129
9.55 -2.74658 -4.652197 -3.740778
9.55 -2.731185 -4.621624 -3.715203
9.55 -2.713922 -4.590008 -3.68834
9.55 -2.69597 -4.557988 -3.661005
9.55 -2.679429 -4.526715 -3.634651
9.55 -2.660489 -4.494075 -3.606635
9.55 -2.642757 -4.462021 -3.579447
9.55 -2.623894 -4.429336 -3.551467
9.55 -2.605281 -4.396747 -3.523647
9.55 -2.584746 -4.363084 -3.494491
9.55 -2.566516 -4.330561 -3.466906
9.55 -2.547363 -4.297488 -3.438665
9.55 -2.526284 -4.263422 -3.409127
9.55 -2.506315 -4.229939 -3.380383
9.55 -2.486078 -4.196317 -3.35148
9.55 -2.464663 -4.162087 -3.321791
9.55 -2.442605 -4.127527 -3.291683
9.55 -2.420561 -4.092972 -3.261607
9.55 -2.398381 -4.057673 -3.231033
9.55 -2.375388 -4.022822 -3.200496
9.55 -2.352173 -3.988026 -3.169956
9.55 -2.32844 -3.952736 -3.138934
9.55 -2.304033 -3.917009 -3.107406
9.55 -2.292967 -3.900624 -3.093001
9.55 -2.317757 -3.937746 -3.12554
9.55 -2.341229 -3.97272 -3.15626
9.55 -2.365359 -4.008298 -3.187624
9.55 -2.388999 -4.043749 -3.218756
9.55 -2.410967 -4.07829 -3.248761
9.55 -2.432861 -4.112788 -3.278735
9.55 -2.454436 -4.147119 -3.308514
9.55 -2.475445 -4.181158 -3.337927
9.55 -2.496197 -4.215074 -3.367193
9.55 -2.516107 -4.248557 -3.395909
9.55 -2.536176 -4.28214 -3.42477
9.55 -2.555531 -4.315378 -3.453183
9.55 -2.574566 -4.348432 -3.481389
9.55 -2.592783 -4.381002 -3.50902
9.55 -2.610583 -4.413301 -3.536366
9.55 -2.627104 -4.444923 -3.562848
9.55 -2.641165 -4.475309 -3.587688
9.55 -2.652985 -4.504591 -3.611092
9.55 -2.659812 -4.53129 -3.631164
9.55 -2.655015 -4.55199 -3.643431
9.55 -2.625813 -4.526958 -3.617036
9.55 -2.605687 -4.491592 -3.586698
9.55 -2.595684 -4.47388 -3.57154
9.55 -2.579281 -4.442711 -3.545288
9.55 -2.562253 -4.411134 -3.518572
9.55 -2.544425 -4.379035 -3.491283
9.55 -2.526275 -4.346702 -3.463767
9.55 -2.506932 -4.313704 -3.435416
9.55 -2.488839 -4.281339 -3.40792
9.55 -2.469604 -4.248284 -3.379613
9.55 -2.451015 -4.21551 -3.351738
9.55 -2.430268 -4.18156 -3.322368
9.55 -2.411192 -4.148492 -3.294183
9.55 -2.389843 -4.114244 -3.264456
9.55 -2.368312 -4.079908 -3.234631
9.55 -2.347816 -4.046112 -3.205548
9.55 -2.325975 -4.011615 -3.175559
9.55 -2.302937 -3.976508 -3.14477
9.55 -2.281951 -3.942439 -3.115412
9.55 -2.258848 -3.90728 -3.084614
9.55 -2.267942 -3.922692 -3.097734
9.55 -2.292599 -3.961159 -3.131219
9.55 -2.316765 -3.999366 -3.164391
9.55 -2.340518 -4.037357 -3.197305
9.55 -2.363998 -4.075203 -3.23006
9.55 -2.386911 -4.112761 -3.262458
9.55 -2.409511 -4.150162 -3.294674
9.55 -2.431763 -4.187392 -3.326688
9.55 -2.4536 -4.224402 -3.358443
9.55 -2.47508 -4.26115 -3.389932
9.55 -2.49607 -4.29755 -3.421061
9.55 -2.516717 -4.333705 -3.451936
9.55 -2.53697 -4.369621 -3.482528
9.55 -2.556797 -4.405236 -3.512817
9.55 -2.57627 -4.440582 -3.542861
9.55 -2.595459 -4.475747 -3.572711
9.55 -2.614423 -4.510752 -3.602414
9.55 -2.633163 -4.545606 -3.631977
9.55 -2.651555 -4.580247 -3.661318
9.55 -2.669563 -4.614665 -3.690421
9.55 -2.687205 -4.648873 -3.719303
9.55 -2.704214 -4.682843 -3.747884
9.55 -2.719819 -4.716399 -3.775857
9.55 -2.735283 -4.749907 -3.803798
9.55 -2.75012 -4.783111 -3.831381
9.55 -2.764613 -4.816174 -3.858807
9.55 -2.778281 -4.848151 -3.885272
9.55 -2.790584 -4.877542 -3.909563
9.55 -2.802644 -4.906735 -3.933686
9.55 -2.814205 -4.935596 -3.957466
9.55 -2.825613 -4.964321 -3.981145
9.55 -2.836637 -4.992789 -4.004569
9.55 -2.847535 -5.021147 -4.027914
9.55 -2.858133 -5.049308 -4.051067
9.55 -2.868278 -5.077194 -4.073929
9.55 -2.878796 -5.105272 -4.097069
9.55 -2.888377 -5.132837 -4.11961
9.55 -2.897775 -5.160334 -4.142083
9.55 -2.906882 -5.187771 -4.164469
9.55 -2.890888 -5.15498 -4.136313
9.55 -2.876977 -5.122988 -4.109339
9.55 -2.863138 -5.090974 -4.082402
9.55 -2.850044 -5.059319 -4.055967
9.55 -2.838664 -5.028554 -4.030696
9.55 -2.824553 -4.996277 -4.003603
9.55 -2.809859 -4.963667 -3.976144
9.55 -2.796013 -4.931526 -3.949306
9.55 -2.781277 -4.898829 -3.921855
9.55 -2.766812 -4.866169 -3.894553
9.55 -2.751878 -4.83316 -3.866914
9.55 -2.736435 -4.799785 -3.838912
9.55 -2.720371 -4.766047 -3.810514
9.55 -2.703873 -4.73211 -3.781887
9.55 -2.688061 -4.698565 -3.753786
9.55 -2.671134 -4.664435 -3.724976
9.55 -2.65461 -4.630528 -3.696487
9.55 -2.636672 -4.596003 -3.667202
9.55 -2.618338 -4.561516 -3.637916
9.55 -2.599204 -4.526572 -3.608098
9.55 -2.579551 -4.49132 -3.577938
9.55 -2.560599 -4.456412 -3.548273
9.55 -2.542344 -4.42184 -3.519099
9.55 -2.522985 -4.386621 -3.489161
9.55 -2.502856 -4.35095 -3.458686
9.55 -2.482598 -4.315128 -3.428114
9.55 -2.462574 -4.279346 -3.397691
9.55 -2.442256 -4.243371 -3.367047
9.55 -2.421464 -4.207067 -3.336053
9.55 -2.398832 -4.169795 -3.303824
9.55 -2.381126 -4.137436 -3.276545
9.55 -2.361035 -4.103835 -3.247648
9.55 -2.340567 -4.070043 -3.21852
9.55 -2.32044 -4.036433 -3.189655
9.55 -2.300022 -4.002675 -3.160619
9.55 -2.279332 -3.96877 -3.131416
9.55 -2.260615 -3.937898 -3.104894
9.55 -2.284202 -3.975815 -3.137688
9.55 -2.307345 -4.013506 -3.170209
9.55 -2.330139 -4.051019 -3.202523
9.55 -2.352527 -4.088326 -3.234592
9.55 -2.374582 -4.125471 -3.266469
9.55 -2.396169 -4.162387 -3.298066
9.55 -2.417391 -4.199088 -3.329424
9.55 -2.438358 -4.235574 -3.360588
9.55 -2.458486 -4.271542 -3.391162
9.55 -2.478271 -4.307325 -3.421501
9.55 -2.497178 -4.342192 -3.450971
9.55 -2.516535 -4.37767 -3.481059
9.55 -2.534593 -4.412491 -3.510296
9.55 -2.55272 -4.447466 -3.5397
9.55 -2.570314 -4.482208 -3.568811
9.55 -2.588097 -4.517359 -3.598303
9.55 -2.613971 -4.557425 -3.633834
9.55 -2.671373 -4.604453 -3.684419
9.55 -2.801892 -4.666855 -3.769382
9.55 -2.921786 -4.713167 -3.840673
9.55 -3.027355 -4.745944 -3.89889
9.55 -3.131998 -4.777428 -3.956872
9.55 -3.232809 -4.802893 -4.010433
9.55 -3.328623 -4.822676 -4.059366
9.55 -3.41921 -4.837817 -4.104351
9.55 -3.50569 -4.849046 -4.145735
9.55 -3.585522 -4.854509 -4.182564
9.55 -3.653776 -4.852855 -4.212889
9.55 -3.710506 -4.847758 -4.23633
9.55 -3.761921 -4.84107 -4.256024
9.55 -3.811056 -4.830296 -4.274081
9.55 -3.862998 -4.822227 -4.294715
9.55 -3.920861 -4.817963 -4.319425
9.55 -3.974083 -4.811265 -4.341386
9.55 -4.013559 -4.798414 -4.355285
9.55 -4.046727 -4.78242 -4.365491
9.55 -4.075504 -4.76327 -4.372772
9.55 -4.102356 -4.74285 -4.378876
9.55 -4.130323 -4.722866 -4.385701
9.55 -4.1579 -4.702311 -4.392257
9.55 -4.185911 -4.680885 -4.399035
9.55 -4.207825 -4.657218 -4.401518
9.55 -4.224177 -4.630668 -4.400438
9.55 -4.236553 -4.603376 -4.397859
9.55 -4.245079 -4.57557 -4.39255
9.55 -4.255252 -4.547189 -4.388141
9.55 -4.266402 -4.518236 -4.383927
9.55 -4.277601 -4.488818 -4.379461
9.55 -4.274525 -4.457791 -4.366979
9.55 -4.263926 -4.425623 -4.347898
9.55 -4.246574 -4.392462 -4.32465
9.55 -4.217111 -4.358306 -4.293836
9.55 -4.199663 -4.319349 -4.266695
9.55 -4.185012 -4.276263 -4.242093
9.55 -4.150647 -4.235279 -4.204218
9.55 -4.109715 -4.191338 -4.160768
9.55 -4.082365 -4.144871 -4.12619
9.55 -4.067367 -4.096859 -4.100178
9.55 -4.026868 -4.048339 -4.055557
9.55 -3.986645 -3.998422 -4.010719
9.55 -3.945661 -3.947459 -3.965018
9.55 -3.904089 -3.895766 -3.918679
9.55 -3.86197 -3.843421 -3.871758
9.55 -3.819256 -3.790392 -3.824209
9.55 -3.775927 -3.736692 -3.776026
9.55 -3.73192 -3.682283 -3.727154
9.55 -3.687001 -3.626812 -3.677313
9.55 -3.64142 -3.570614 -3.626785
9.55 -3.595592 -3.514288 -3.57606
9.55 -3.549943 -3.45845 -3.525635
9.55 -3.504794 -3.403557 -3.475895
9.55 -3.459549 -3.348758 -3.426135
9.55 -3.413428 -3.292929 -3.375423
9.55 -3.365867 -3.234433 -3.322958
9.55 -3.316675 -3.174066 -3.268685
9.55 -3.267555 -3.113082 -3.214527
9.55 -3.219954 -3.052226 -3.162053
9.55 -3.174001 -2.991218 -3.111363
9.55 -3.128082 -2.930473 -3.060797
9.55 -3.08096 -2.87068 -3.009103
9.55 -3.032521 -2.811878 -2.956162
9.55 -2.983627 -2.753477 -2.902805
9.55 -2.93486 -2.695182 -2.849577
9.55 -2.886209 -2.63692 -2.796463
9.55 -2.837595 -2.5788 -2.743394
9.55 -2.78908 -2.520897 -2.690438
9.55 -2.740094 -2.462355 -2.63711
9.55 -2.690592 -2.403146 -2.583381
9.55 -2.641527 -2.344687 -2.53007
9.55 -2.59267 -2.286617 -2.476978
9.55 -2.541335 -2.224885 -2.421837
9.55 -2.487015 -2.158772 -2.36421
9.55 -2.433641 -2.093963 -2.307452
9.55 -2.38395 -2.034149 -2.25395
9.55 -2.337358 -1.978274 -2.203236
9.55 -2.292885 -1.925068 -2.154454
9.55 -2.24971 -1.873475 -2.106888
9.55 -2.207073 -1.822553 -2.059868
9.55 -2.164289 -1.771484 -2.012781
9.55 -2.119258 -1.718003 -1.96374
9.55 -2.070597 -1.660745 -1.911466
9.55 -2.020547 -1.602113 -1.857967
9.55 -1.969075 -1.542068 -1.803216
9.55 -1.91627 -1.480647 -1.747288
9.55 -1.86261 -1.4182 -1.690598
9.55 -1.808919 -1.355642 -1.633913
9.55 -1.755882 -1.293773 -1.577883
9.55 -1.704004 -1.233205 -1.52299
9.55 -1.653548 -1.174307 -1.469492
9.55 -1.604657 -1.117327 -1.417544
9.55 -1.557245 -1.06228 -1.367084
9.55 -1.511062 -1.008991 -1.317899
9.55 -1.46685 -0.957839 -1.270669
9.55 -1.423958 -0.908146 -1.224784
9.55 -1.381245 -0.858949 -1.179176
9.55 -1.337778 -0.809488 -1.132979
9.55 -1.292602 -0.758977 -1.085303
9.55 -1.244762 -0.706624 -1.035245
9.55 -1.193552 -0.651895 -0.982155
9.55 -1.13982 -0.595972 -0.926951
9.55 -1.084005 -0.539062 -0.870005
9.55 -1.026154 -0.480765 -0.811248
9.55 -0.966239 -0.420607 -0.75054
9.55 -0.904112 -0.357992 -0.687617
9.55 -0.839655 -0.29236 -0.622247
9.55 -0.772084 -0.223147 -0.553721
9.55 -0.701505 -0.150773 -0.482221
9.55 -0.629029 -0.076303 -0.408828
9.55 -0.555936 -0.000971 -0.334786
9.55 -0.483399 0.074095 -0.261238
9.55 -0.41076 0.149747 -0.187469
9.55 -0.335453 0.228764 -0.110887
9.55 -0.26051 0.307639 -0.034632
9.55 -0.188829 0.382967 0.038284
9.55 -0.123664 0.45098 0.104492
9.55 -0.069159 0.507083 0.159745
9.55 -0.025915 0.550744 0.20345
9.55 0.009534 0.585757 0.239155
9.55 0.040271 0.615514 0.270012
9.55 0.069285 0.643327 0.299087
9.55 0.100163 0.673171 0.330058
9.55 0.136083 0.708544 0.366178
9.55 0.180191 0.752894 0.410662
9.55 0.234693 0.808652 0.465771
9.55 0.29683 0.872772 0.528677
9.55 0.364501 0.942934 0.597228
9.55 0.436008 1.017263 0.669685
9.55 0.509512 1.093744 0.744168
9.55 0.583861 1.171049 0.819485
9.55 0.65766 1.247604 0.894197
9.55 0.729577 1.321947 0.966944
9.55 0.801172 1.395845 1.039332
9.55 0.873331 1.470249 1.112265
9.55 0.946332 1.545438 1.186018
9.55 1.020007 1.621249 1.260427
9.55 1.093968 1.697299 1.335106
9.55 1.16846 1.773836 1.4103
9.55 1.243991 1.851361 1.486516
9.55 1.320356 1.929667 1.563546
9.55 1.397243 2.008448 1.641082
9.55 1.474711 2.087767 1.719184
9.55 1.553431 2.168294 1.798522
9.55 1.633216 2.249845 1.878911
9.55 1.713859 2.332207 1.960143
9.55 1.79521 2.415233 2.042065
9.55 1.878068 2.499726 2.125482
9.55 1.962457 2.585709 2.210414
9.55 2.048114 2.672918 2.296601
9.55 2.134711 2.761028 2.383714
9.55 2.223445 2.851231 2.472949
9.55 2.314136 2.943348 2.564125
9.55 2.406502 3.037103 2.656965
9.55 2.500794 3.132739 2.751714
9.55 2.597804 3.231045 2.849165
9.55 2.697438 3.331928 2.949225
9.55 2.799604 3.435294 3.051799
9.55 2.904405 3.541241 3.156989
9.55 3.012751 3.650661 3.265699
9.55 3.123699 3.762617 3.37699
9.55 3.237355 3.877197 3.49096
9.55 3.353073 3.993738 3.606957
9.55 3.469693 4.111073 3.72382
9.55 3.585617 4.227572 3.839939
9.55 3.699328 4.341735 3.953804
9.55 3.808954 4.451676 4.063538
9.55 3.913746 4.55666 4.168394
9.55 4.012695 4.655683 4.267368
9.55 4.106291 4.749259 4.360957
9.55 4.19392 4.836775 4.448548
9.55 4.27681 4.919484 4.531376
9.55 4.355031 4.997459 4.609514
9.55 4.429132 5.071262 4.683513
9.55 4.499874 5.141662 4.754139
9.55 4.567434 5.208839 4.82157
9.55 4.632123 5.273107 4.886116
9.55 4.69451 5.335045 4.94835
9.55 4.754509 5.394563 5.008186
9.55 4.81262 5.452168 5.066125
9.55 4.868778 5.507792 5.122102
9.55 4.923356 5.561816 5.176492
9.55 4.97634 5.614221 5.229279
9.55 5.027909 5.66519 5.280644
9.55 5.078217 5.714877 5.330741
9.55 5.127414 5.763434 5.379721
9.55 5.175452 5.810811 5.427534
9.55 5.222491 5.857171 5.474342
9.55 5.268657 5.90264 5.520271
9.55 5.313987 5.947256 5.565358
9.55 5.358594 5.991133 5.609717
9.55 5.402535 6.034326 5.653403
9.55 5.445948 6.076974 5.696555
9.55 5.488865 6.119112 5.739207
9.55 5.531447 6.1609 5.781518
9.55 5.573771 6.202419 5.823568
9.55 5.615983 6.243813 5.865501
9.55 5.658257 6.285259 5.907494
9.55 5.700765 6.326931 5.949716
9.55 5.7438 6.369125 5.992465
9.55 5.787705 6.412189 6.036083
9.55 5.832983 6.456632 6.081076
9.55 5.880143 6.502969 6.127956
9.55 5.929357 6.551379 6.176895
9.55 5.980191 6.601422 6.227459
9.55 6.031841 6.652285 6.278841
9.55 6.083694 6.703343 6.330422
9.55 6.135312 6.754155 6.381764
9.55 6.186501 6.804522 6.432673
9.55 6.237059 6.854238 6.482943
9.55 6.286952 6.90327 6.532542
9.55 6.336163 6.951597 6.58145
9.55 6.384608 6.999136 6.629585
9.55 6.432448 7.046051 6.677109
9.55 6.479493 7.092149 6.723829
9.55 6.525915 7.137603 6.76992
9.55 6.571686 7.182384 6.815351
9.55 6.616872 7.226559 6.86019
9.55 6.661464 7.270117 6.904428
9.55 6.705566 7.313164 6.948169
9.55 6.749059 7.355576 6.99129
9.55 6.791976 7.397388 7.033829
9.55 6.834374 7.438655 7.075838
9.55 6.876117 7.479245 7.117185
9.55 6.917288 7.519238 7.157951
9.55 6.957987 7.558737 7.198238
9.55 6.998265 7.597792 7.238096
9.55 7.038119 7.636399 7.277521
9.55 7.077593 7.674601 7.316557
9.55 7.116643 7.712353 7.355161
9.55 7.155221 7.749605 7.393282
9.55 7.193382 7.786412 7.430977
9.55 7.231212 7.822859 7.46833
9.55 7.268092 7.858261 7.504736
9.55 7.302993 7.89147 7.539186
9.55 7.336458 7.923084 7.572217
9.55 7.368939 7.953616 7.604268
9.55 7.400963 7.983653 7.635855
9.55 7.43309 8.013819 7.667527
9.55 7.465887 8.044744 7.699837
9.55 7.500016 8.077158 7.733436
9.55 7.536057 8.111706 7.768889
9.55 7.574568 8.149007 7.80674
9.55 7.616301 8.189886 7.847729
9.55 7.661875 8.235023 7.892463
9.55 7.712452 8.285354 7.942283
9.55 7.767903 8.340607 7.997137
9.55 7.82735 8.399895 8.056118
9.55 7.88988 8.462297 8.118286
9.55 7.954567 8.52688 8.182686
9.55 8.020504 8.592726 8.248379
9.55 8.086731 8.658865 8.314375
9.55 8.152324 8.724363 8.37972
9.55 8.216301 8.788228 8.443401
9.55 8.277667 8.84945 8.504387
9.55 8.335464 8.907063 8.561689
9.55 8.388697 8.960052 8.614279
9.55 8.436323 9.007368 8.66108
9.55 8.476187 9.04662 8.700099
9.55 8.508118 9.077482 8.731322
9.55 8.534071 9.102015 8.756668
9.55 8.556067 9.122339 8.778112
9.55 8.576159 9.140613 8.797672
9.55 8.596394 9.158985 8.817352
9.55 8.618796 9.179585 8.839134
9.55 8.644678 9.203785 8.864304
9.55 8.67104 9.228462 8.889927
9.55 8.697408 9.253109 8.915537
9.55 8.723895 9.277828 8.941243
9.55 8.750598 9.302706 8.967137
9.55 8.777552 9.327769 8.993251
9.55 8.804861 9.353109 9.019685
9.55 8.832613 9.378807 9.046523
9.55 8.860875 9.404923 9.073832
9.55 8.889272 9.431139 9.101261
9.55 8.917825 9.45748 9.128839
9.55 8.94665 9.484036 9.156662
9.55 8.975849 9.510885 9.184823
9.55 9.005574 9.538151 9.213457
9.55 9.035954 9.565939 9.242683
9.55 9.067095 9.59433 9.272593
9.55 9.099142 9.623442 9.303318
9.55 9.132232 9.653387 9.33498
9.55 9.166573 9.684398 9.367792
9.55 9.202177 9.716524 9.401783
9.55 9.238858 9.749576 9.436768
9.55 9.276402 9.783335 9.472536
9.55 9.314635 9.817626 9.508921
9.55 9.353601 9.852459 9.545952
9.55 9.392963 9.88751 9.583306
9.55 9.432492 9.922553 9.62076
9.55 9.471992 9.957389 9.658123
9.55 9.51128 9.991829 9.695215
9.55 9.550291 10.025785 9.731963
9.55 9.589851 10.059992 9.76915
9.55 9.629904 10.0944 9.806715
9.55 9.670393 10.128994 9.844622
9.55 9.711196 10.163685 9.882758
9.55 9.752178 10.198376 9.921005
9.55 9.793221 10.232983 9.959257
9.55 9.83419 10.267408 9.997396
9.600000000000001 13.331888 11.2572 12.208038
9.600000000000001 13.24997 11.191893 12.139078
9.600000000000001 13.161292 11.121578 12.064552
9.600000000000001 13.067121 11.047174 11.984939
9.600000000000001 12.969028 10.969947 11.901648
9.600000000000001 12.872899 10.894615 11.819906
9.600000000000001 12.779579 10.821747 11.740497
9.600000000000001 12.678585 10.74313 11.654565
9.600000000000001 12.575619 10.663163 11.567006
9.600000000000001 12.476414 10.58622 11.482714
9.600000000000001 12.379596 10.51118 11.400549
9.600000000000001 12.27334 10.428857 11.310544
9.600000000000001 12.16914 10.348063 11.222466
9.600000000000001 12.068805 10.270499 11.137976
9.600000000000001 11.966943 10.192325 11.052704
9.600000000000001 11.855851 10.107449 10.960018
9.600000000000001 11.749372 10.026126 10.871168
9.600000000000001 11.646006 9.946522 10.784427
9.600000000000001 11.515822 9.836105 10.66795
9.600000000000001 11.387365 9.726923 10.552736
9.600000000000001 11.266138 9.623462 10.443645
9.600000000000001 11.137639 9.513235 10.327538
9.600000000000001 11.008175 9.401598 10.210104
9.600000000000001 10.888902 9.297652 10.101104
9.600000000000001 10.789255 9.205731 10.00657
9.600000000000001 10.686857 9.111057 9.909238
9.600000000000001 10.590208 9.021513 9.817208
9.600000000000001 10.49723 8.935208 9.728535
9.600000000000001 10.399882 8.844742 9.635589
9.600000000000001 10.339708 8.789137 9.578316
9.600000000000001 10.281267 8.735085 9.522646
9.600000000000001 10.221606 8.67987 9.465778
9.600000000000001 10.164192 8.626684 9.411017
9.600000000000001 10.108733 8.575278 9.358103
9.600000000000001 10.052569 8.523191 9.304487
9.600000000000001 10.000442 8.474976 9.254796
9.600000000000001 9.972578 8.450477 9.229016
9.600000000000001 9.943134 8.424596 9.201772
9.600000000000001 9.910602 8.395988 9.171654
9.600000000000001 9.85557 8.347671 9.120736
9.600000000000001 9.811118 8.308729 9.079639
9.600000000000001 9.77436 8.27658 9.045673
9.600000000000001 9.750048 8.255357 9.023228
9.600000000000001 9.737973 8.244849 9.012097
9.600000000000001 9.726068 8.234478 9.001115
9.600000000000001 9.713495 8.223559 8.98953
9.600000000000001 9.701229 8.212887 8.978214
9.600000000000001 9.689116 8.202334 8.967031
9.600000000000001 9.673368 8.188684 8.952533
9.600000000000001 9.64896 8.16762 8.930114
9.600000000000001 9.625493 8.14734 8.90854
9.600000000000001 9.602554 8.127535 8.887439
