Age BP RP G
8.350000000000001 -5.867414 -6.247806 -6.032957
8.350000000000001 -5.878888 -6.21623 -6.028348
8.350000000000001 -5.890696 -6.183869 -6.023602
8.350000000000001 -5.903775 -6.150715 -6.019024
8.350000000000001 -5.914986 -6.1166 -6.013563
8.350000000000001 -5.907487 -6.080323 -5.995705
8.350000000000001 -5.888966 -6.043607 -5.970216
8.350000000000001 -5.852391 -6.00608 -5.933446
8.350000000000001 -5.823488 -5.962739 -5.896441
8.350000000000001 -5.818846 -5.90883 -5.874723
8.350000000000001 -5.774426 -5.860012 -5.82811
8.350000000000001 -5.72596 -5.806445 -5.776027
8.350000000000001 -5.708412 -5.751022 -5.745823
8.350000000000001 -5.667912 -5.693756 -5.698512
8.350000000000001 -5.619289 -5.634575 -5.644769
8.350000000000001 -5.570268 -5.573873 -5.590297
8.350000000000001 -5.520483 -5.5122 -5.535002
8.350000000000001 -5.47001 -5.44968 -5.478976
8.350000000000001 -5.418822 -5.386341 -5.422203
8.350000000000001 -5.366896 -5.322221 -5.364669
8.350000000000001 -5.313975 -5.256968 -5.306082
8.350000000000001 -5.260205 -5.190756 -5.246602
8.350000000000001 -5.206236 -5.124543 -5.186986
8.350000000000001 -5.152769 -5.05935 -5.12805
8.350000000000001 -5.099905 -4.995309 -5.069913
8.350000000000001 -5.046395 -4.930642 -5.011117
8.350000000000001 -4.990816 -4.863532 -4.950017
8.350000000000001 -4.932489 -4.793984 -4.885911
8.350000000000001 -4.874065 -4.723237 -4.82166
8.350000000000001 -4.818571 -4.652187 -4.760483
8.350000000000001 -4.766033 -4.58021 -4.702347
8.350000000000001 -4.713167 -4.508774 -4.643995
8.350000000000001 -4.657387 -4.43935 -4.582907
8.350000000000001 -4.599948 -4.371223 -4.520302
8.350000000000001 -4.542562 -4.303164 -4.45776
8.350000000000001 -4.485459 -4.235014 -4.395492
8.350000000000001 -4.428332 -4.166988 -4.333217
8.350000000000001 -4.371175 -4.099084 -4.270931
8.350000000000001 -4.314007 -4.031316 -4.208656
8.350000000000001 -4.257329 -3.964453 -4.146821
8.350000000000001 -4.20093 -3.898154 -4.08525
8.350000000000001 -4.140172 -3.824876 -4.020179
8.350000000000001 -4.074817 -3.744257 -3.951406
8.350000000000001 -4.01214 -3.667306 -3.884991
8.350000000000001 -3.954212 -3.596637 -3.822708
8.350000000000001 -3.899877 -3.530654 -3.763577
8.350000000000001 -3.848119 -3.468125 -3.706726
8.350000000000001 -3.797924 -3.407814 -3.65128
8.350000000000001 -3.748384 -3.348668 -3.596452
8.350000000000001 -3.698433 -3.289366 -3.541327
8.350000000000001 -3.646728 -3.228143 -3.484764
8.350000000000001 -3.592439 -3.16407 -3.426036
8.350000000000001 -3.535051 -3.096646 -3.364659
8.350000000000001 -3.475186 -3.026649 -3.301096
8.350000000000001 -3.41377 -2.955139 -3.236207
8.350000000000001 -3.351731 -2.883172 -3.17086
8.350000000000001 -3.289992 -2.811801 -3.105919
8.350000000000001 -3.22947 -2.742073 -3.042246
8.350000000000001 -3.171092 -2.675045 -2.980706
8.350000000000001 -3.115977 -2.61186 -2.922347
8.350000000000001 -3.065305 -2.553254 -2.86825
8.350000000000001 -3.017052 -2.497365 -2.816536
8.350000000000001 -2.968904 -2.442157 -2.765061
8.350000000000001 -2.918731 -2.385768 -2.711845
8.350000000000001 -2.864602 -2.326533 -2.65509
8.350000000000001 -2.805158 -2.263403 -2.593553
8.350000000000001 -2.742302 -2.198656 -2.52917
8.350000000000001 -2.676542 -2.132216 -2.462282
8.350000000000001 -2.607842 -2.063326 -2.392667
8.350000000000001 -2.536155 -1.991228 -2.320091
8.350000000000001 -2.461389 -1.915141 -2.244284
8.350000000000001 -2.382082 -1.833955 -2.1639
8.350000000000001 -2.299054 -1.748808 -2.079829
8.350000000000001 -2.21434 -1.661662 -1.994053
8.350000000000001 -2.129976 -1.574473 -1.908548
8.350000000000001 -2.046495 -1.487572 -1.823775
8.350000000000001 -1.959919 -1.396637 -1.73571
8.350000000000001 -1.874392 -1.306505 -1.64865
8.350000000000001 -1.795128 -1.223198 -1.567994
8.350000000000001 -1.727699 -1.153085 -1.499491
8.350000000000001 -1.676884 -1.101247 -1.447989
8.350000000000001 -1.63867 -1.063231 -1.409378
8.350000000000001 -1.607718 -1.033198 -1.378204
8.350000000000001 -1.578691 -1.005311 -1.349015
8.350000000000001 -1.546246 -0.973728 -1.316356
8.350000000000001 -1.505044 -0.932611 -1.274775
8.350000000000001 -1.449982 -0.876379 -1.219058
8.350000000000001 -1.383309 -0.807462 -1.151497
8.350000000000001 -1.309217 -0.730453 -1.076375
8.350000000000001 -1.230291 -0.648205 -0.996336
8.350000000000001 -1.149102 -0.563557 -0.914015
8.350000000000001 -1.068236 -0.47936 -0.832055
8.350000000000001 -0.990194 -0.398376 -0.753017
8.350000000000001 -0.913482 -0.318964 -0.675375
8.350000000000001 -0.836576 -0.239439 -0.597568
8.350000000000001 -0.759496 -0.159813 -0.519612
8.350000000000001 -0.682249 -0.080089 -0.441514
8.350000000000001 -0.604854 -0.000277 -0.363288
8.350000000000001 -0.52685 0.080079 -0.284477
8.350000000000001 -0.448515 0.160697 -0.205359
8.350000000000001 -0.370019 0.241412 -0.126103
8.350000000000001 -0.291302 0.322291 -0.046645
8.350000000000001 -0.212362 0.403338 0.033016
8.350000000000001 -0.133264 0.484486 0.112815
8.350000000000001 -0.053912 0.565828 0.192847
8.350000000000001 0.025602 0.647279 0.273022
8.350000000000001 0.105326 0.728891 0.35339
8.350000000000001 0.185225 0.810629 0.433917
8.350000000000001 0.265325 0.892514 0.514626
8.350000000000001 0.345681 0.974609 0.595574
8.350000000000001 0.426185 1.056808 0.676655
8.350000000000001 0.506948 1.139218 0.757978
8.350000000000001 0.587946 1.22182 0.839523
8.350000000000001 0.669139 1.304574 0.921247
8.350000000000001 0.75059 1.387547 1.003215
8.350000000000001 0.832274 1.470708 1.085401
8.350000000000001 0.914212 1.554086 1.167828
8.350000000000001 0.9964 1.637678 1.250493
8.350000000000001 1.078839 1.721482 1.333395
8.350000000000001 1.161578 1.80555 1.416584
8.350000000000001 1.244565 1.889832 1.500011
8.350000000000001 1.327885 1.974411 1.583757
8.350000000000001 1.411522 2.059276 1.667809
8.350000000000001 1.495465 2.144412 1.752156
8.350000000000001 1.579794 2.229903 1.836878
8.350000000000001 1.664513 2.315754 1.92198
8.350000000000001 1.749613 2.401956 2.007453
8.350000000000001 1.835187 2.488605 2.093391
8.350000000000001 1.921181 2.575644 2.179738
8.350000000000001 2.007719 2.663199 2.266619
8.350000000000001 2.094806 2.751277 2.35404
8.350000000000001 2.182469 2.839904 2.442029
8.350000000000001 2.270935 2.929307 2.53081
8.350000000000001 2.361043 3.020329 2.621226
8.350000000000001 2.45342 3.113595 2.713902
8.350000000000001 2.546805 3.207846 2.80758
8.350000000000001 2.641581 3.30346 2.902638
8.350000000000001 2.737899 3.400594 2.999231
8.350000000000001 2.835928 3.499413 3.097527
8.350000000000001 2.935971 3.600224 3.197828
8.350000000000001 3.038258 3.703253 3.300364
8.350000000000001 3.143208 3.808924 3.405558
8.350000000000001 3.25136 3.91777 3.513944
8.350000000000001 3.362923 4.030002 3.625731
8.350000000000001 3.478764 4.146483 3.741788
8.350000000000001 3.599149 4.267476 3.862377
8.350000000000001 3.724888 4.393779 3.988306
8.350000000000001 3.855771 4.525168 4.119359
8.350000000000001 3.989901 4.659724 4.253632
8.350000000000001 4.123802 4.793952 4.387643
8.350000000000001 4.252543 4.922907 4.516456
8.350000000000001 4.372371 5.042838 4.636318
8.350000000000001 4.481606 5.152079 4.745556
8.350000000000001 4.580811 5.251214 4.844737
8.350000000000001 4.671206 5.34148 4.935088
8.350000000000001 4.753586 5.423686 5.01741
8.350000000000001 4.829925 5.499813 5.093678
8.350000000000001 4.900509 5.570154 5.16418
8.350000000000001 4.966513 5.63589 5.230094
8.350000000000001 5.028723 5.697811 5.292207
8.350000000000001 5.087794 5.756576 5.351175
8.350000000000001 5.143648 5.812102 5.406919
8.350000000000001 5.197308 5.865422 5.460464
8.350000000000001 5.248985 5.916746 5.512023
8.350000000000001 5.298779 5.966173 5.561693
8.350000000000001 5.347001 6.014015 5.609788
8.350000000000001 5.393816 6.06044 5.656471
8.350000000000001 5.439443 6.105664 5.701962
8.350000000000001 5.484047 6.149856 5.746428
8.350000000000001 5.527731 6.193117 5.789969
8.350000000000001 5.570708 6.235662 5.832801
8.350000000000001 5.613062 6.277572 5.875006
8.350000000000001 5.654943 6.319002 5.916735
8.350000000000001 5.696607 6.360204 5.958242
8.350000000000001 5.738221 6.40135 5.9997
8.350000000000001 5.780002 6.442656 6.04132
8.350000000000001 5.822168 6.484342 6.083324
8.350000000000001 5.864965 6.526653 6.125958
8.350000000000001 5.908332 6.56953 6.16916
8.350000000000001 5.952084 6.612785 6.212744
8.350000000000001 5.996063 6.65626 6.256555
8.350000000000001 6.040335 6.700023 6.300653
8.350000000000001 6.084756 6.743927 6.344902
8.350000000000001 6.129436 6.788084 6.389404
8.350000000000001 6.174527 6.832648 6.434319
8.350000000000001 6.220116 6.877705 6.479728
8.350000000000001 6.266414 6.923466 6.525845
8.350000000000001 6.31329 6.969802 6.572538
8.350000000000001 6.360754 7.016721 6.619818
8.350000000000001 6.408546 7.063963 6.667424
8.350000000000001 6.456493 7.111352 6.715183
8.350000000000001 6.504401 7.158694 6.7629
8.350000000000001 6.552217 7.205935 6.810522
8.350000000000001 6.599679 7.25281 6.857787
8.350000000000001 6.646841 7.299375 6.904746
8.350000000000001 6.693439 7.345362 6.951138
8.350000000000001 6.739514 7.390813 6.997002
8.350000000000001 6.784981 7.435642 7.042252
8.350000000000001 6.829772 7.47978 7.086822
8.350000000000001 6.873678 7.523018 7.130502
8.350000000000001 6.917024 7.56568 7.173617
8.350000000000001 6.959682 7.607638 7.216038
8.350000000000001 7.00157 7.648808 7.257683
8.350000000000001 7.042836 7.689341 7.2987
8.350000000000001 7.083412 7.729167 7.339023
8.350000000000001 7.123331 7.768317 7.378681
8.350000000000001 7.162663 7.806862 7.417746
8.350000000000001 7.201403 7.844799 7.456214
8.350000000000001 7.239538 7.882112 7.494071
8.350000000000001 7.277144 7.918878 7.531391
8.350000000000001 7.314264 7.955139 7.56822
8.350000000000001 7.350873 7.990869 7.604529
8.350000000000001 7.387002 8.026102 7.640355
8.350000000000001 7.422699 8.060884 7.675741
8.350000000000001 7.457987 8.095237 7.710711
8.350000000000001 7.492885 8.129179 7.745285
8.350000000000001 7.527411 8.162728 7.779479
8.350000000000001 7.561612 8.195932 7.813341
8.350000000000001 7.595451 8.228755 7.846834
8.350000000000001 7.629 8.261267 7.88003
8.350000000000001 7.662247 8.293454 7.912916
8.350000000000001 7.69525 8.325377 7.945551
8.350000000000001 7.727991 8.357013 7.977916
8.350000000000001 7.760497 8.388393 8.010038
8.350000000000001 7.792779 8.41953 8.04193
8.350000000000001 7.824847 8.450427 8.073599
8.350000000000001 7.856714 8.4811 8.105059
8.350000000000001 7.888407 8.511572 8.136335
8.350000000000001 7.919905 8.541825 8.167408
8.350000000000001 7.951243 8.571898 8.198315
8.350000000000001 7.982399 8.601761 8.229029
8.350000000000001 8.013437 8.631481 8.259617
8.350000000000001 8.044317 8.661016 8.290037
8.350000000000001 8.075083 8.690409 8.320333
8.350000000000001 8.105723 8.719648 8.350494
8.350000000000001 8.136227 8.748723 8.380508
8.350000000000001 8.166621 8.777664 8.410404
8.350000000000001 8.196915 8.806477 8.44019
8.350000000000001 8.227121 8.835171 8.469879
8.350000000000001 8.257195 8.8637 8.499422
8.350000000000001 8.28722 8.892147 8.528906
8.350000000000001 8.317175 8.920495 8.558309
8.350000000000001 8.347055 8.948738 8.587627
8.350000000000001 8.376854 8.97687 8.616853
8.350000000000001 8.406598 9.004914 8.646012
8.350000000000001 8.436283 9.032866 8.675101
8.350000000000001 8.46592 9.060735 8.70413
8.350000000000001 8.495524 9.088531 8.73311
8.350000000000001 8.525092 9.116249 8.762042
8.350000000000001 8.552611 9.141717 8.788964
8.350000000000001 8.577619 9.164434 8.813427
8.350000000000001 8.601437 9.185832 8.836718
8.350000000000001 8.625332 9.20728 8.860069
8.350000000000001 8.650732 9.230317 8.884874
8.350000000000001 8.678894 9.256304 8.912355
8.350000000000001 8.711126 9.286656 8.943785
8.350000000000001 8.748817 9.32287 8.980517
8.350000000000001 8.793308 9.36639 9.023864
8.350000000000001 8.846094 9.418535 9.075636
8.350000000000001 8.906225 9.478195 9.135023
8.350000000000001 8.97191 9.543539 9.200172
8.350000000000001 9.041353 9.612728 9.269218
8.350000000000001 9.112746 9.683914 9.340289
8.350000000000001 9.184288 9.755251 9.411514
8.350000000000001 9.254158 9.824881 9.481009
8.350000000000001 9.320552 9.890951 9.546902
8.350000000000001 9.381645 9.951597 9.6073
8.350000000000001 9.435628 10.004965 9.660326
8.350000000000001 9.479638 10.048078 9.703191
8.350000000000001 9.510733 10.077773 9.733377
8.350000000000001 9.532458 10.097708 9.754383
8.350000000000001 9.548836 10.112036 9.770136
8.350000000000001 9.563906 10.124931 9.784586
8.350000000000001 9.581692 10.140553 9.801657
8.350000000000001 9.604746 10.161543 9.823849
8.4 12.654293 10.938542 11.789269
8.4 12.580521 10.877063 11.723422
8.4 12.49261 10.803841 11.644935
8.4 12.404079 10.730131 11.565866
8.4 12.314646 10.655706 11.485979
8.4 12.224008 10.580247 11.404958
8.4 12.131873 10.503473 11.322519
8.4 12.038651 10.425692 11.239008
8.4 11.944044 10.346572 11.154101
8.4 11.848831 10.266829 11.068555
8.4 11.753473 10.186813 10.982759
8.4 11.655746 10.104563 10.894641
8.4 11.558002 10.022109 10.806353
8.4 11.460478 9.939705 10.718143
8.4 11.363422 9.857486 10.630177
8.4 11.2642 9.773287 10.540126
8.4 11.164936 9.687751 10.449207
8.4 11.056506 9.590147 10.347307
8.4 10.948153 9.492623 10.245485
8.4 10.839916 9.395222 10.143793
8.4 10.732095 9.298165 10.042462
8.4 10.622363 9.19938 9.939337
8.4 10.516207 9.103708 9.839462
8.4 10.360889 8.95866 9.690294
8.4 10.196678 8.803878 9.531747
8.4 10.032656 8.649104 9.373325
8.4 9.954842 8.575881 9.29829
8.4 9.888535 8.513461 9.234337
8.4 9.826117 8.454686 9.174124
8.4 9.763463 8.395675 9.113675
8.4 9.7005 8.336358 9.052916
8.4 9.569844 8.216755 8.928921
8.4 9.455512 8.112996 8.820917
8.4 9.4108 8.072547 8.77874
8.4 9.339696 8.008438 8.711769
8.4 9.327274 7.997174 8.700029
8.4 9.314182 7.985265 8.687633
8.4 9.301317 7.973523 8.675426
8.4 9.288573 7.961857 8.663313
8.4 9.273784 7.948248 8.649213
8.4 9.164035 7.847575 8.544733
8.4 9.14765 7.832617 8.52917
8.4 9.132002 7.818477 8.514388
8.4 9.117239 7.805215 8.500485
8.4 9.103244 7.792659 8.487313
8.4 9.032196 7.729345 8.420655
8.4 8.879972 7.597705 8.279834
8.4 8.772168 7.505978 8.180855
8.4 8.669553 7.418409 8.08663
8.4 8.565244 7.329245 7.990932
8.4 8.478789 7.25674 7.912505
8.4 8.398243 7.18987 7.839918
8.4 8.318357 7.12347 7.767945
8.4 8.239635 7.058064 7.697023
8.4 8.162889 6.994301 7.627869
8.4 8.083601 6.928497 7.556433
8.4 8.006118 6.86662 7.487872
8.4 7.929936 6.806436 7.420682
8.4 7.854101 6.746749 7.353802
8.4 7.777529 6.686608 7.286259
8.4 7.70031 6.625978 7.218104
8.4 7.625528 6.567176 7.152031
8.4 7.554954 6.51182 7.089764
8.4 7.484202 6.456993 7.027675
8.4 7.413423 6.402109 6.9655
8.4 7.346111 6.34986 6.906297
8.4 7.279591 6.298179 6.847733
8.4 7.209106 6.243359 6.785608
8.4 7.140667 6.190038 6.725203
8.4 7.072882 6.13729 6.665361
8.4 6.991706 6.074767 6.593927
8.4 6.907528 6.00981 6.519701
8.4 6.827917 5.948206 6.449392
8.4 6.75241 5.889589 6.382653
8.4 6.670027 5.825375 6.309772
8.4 6.586488 5.760609 6.235864
8.4 6.504462 5.697313 6.163245
8.4 6.425756 5.636356 6.093323
8.4 6.341488 5.570873 6.018284
8.4 6.258355 5.506022 5.944096
8.4 6.179358 5.444159 5.873423
8.4 6.103229 5.38433 5.805144
8.4 6.024999 5.322659 5.734803
8.4 5.944151 5.25871 5.661906
8.4 5.867132 5.197558 5.592262
8.4 5.793517 5.138935 5.525535
8.4 5.721129 5.08115 5.459775
8.4 5.641469 5.017405 5.387245
8.4 5.565069 4.956087 5.317508
8.4 5.491856 4.897217 5.250549
8.4 5.421518 4.840612 5.186124
8.4 5.347699 4.781146 5.118407
8.4 5.271051 4.719318 5.047973
8.4 5.197508 4.659959 4.980296
8.4 5.126774 4.602874 4.915135
8.4 5.058684 4.547929 4.852358
8.4 4.984582 4.488136 4.783972
8.4 4.910077 4.428049 4.715138
8.4 4.838378 4.370272 4.648819
8.4 4.769242 4.314591 4.584878
8.4 4.700928 4.259605 4.521681
8.4 4.629596 4.202252 4.455606
8.4 4.556751 4.143756 4.387982
8.4 4.486822 4.087645 4.32303
8.4 4.419467 4.033672 4.260477
8.4 4.352067 3.979782 4.197907
8.4 4.284683 3.926052 4.135393
8.4 4.212925 3.86899 4.068861
8.4 4.143741 3.814099 4.004746
8.4 4.076943 3.761213 3.942878
8.4 4.010128 3.708433 3.881157
8.4 3.945961 3.657855 3.821934
8.4 3.875576 3.60237 3.756717
8.4 3.807817 3.54909 3.693664
8.4 3.742344 3.497845 3.633201
8.4 3.679326 3.448494 3.575049
8.4 3.619897 3.401659 3.51974
8.4 3.556429 3.351598 3.460322
8.4 3.493201 3.30302 3.401868
8.4 3.438231 3.265241 3.353312
8.4 3.386626 3.230051 3.307968
8.4 3.339276 3.197009 3.265275
8.4 3.29149 3.163661 3.222261
8.4 3.241596 3.129085 3.177704
8.4 3.194474 3.096141 3.135412
8.4 3.149643 3.064264 3.095031
8.4 3.107042 3.033446 3.056501
8.4 3.065497 3.003055 3.018826
8.4 3.019985 2.969599 2.977525
8.4 2.976867 2.937554 2.938299
8.4 2.9359 2.906755 2.900947
8.4 2.896132 2.876482 2.864596
8.4 2.857713 2.846941 2.829413
8.4 2.816669 2.814914 2.791705
8.4 2.777467 2.784045 2.755633
8.4 2.738976 2.753571 2.720186
8.4 2.702339 2.724335 2.686403
8.4 2.665667 2.6949 2.652571
8.4 2.628685 2.665046 2.618431
8.4 2.592619 2.635748 2.585101
8.4 2.558043 2.607514 2.553119
8.4 2.522871 2.578624 2.520536
8.4 2.487355 2.54936 2.487608
8.4 2.452392 2.520512 2.455178
8.4 2.418087 2.492184 2.423349
8.4 2.383877 2.463817 2.391583
8.4 2.349162 2.434892 2.359316
8.4 2.315609 2.406827 2.328103
8.4 2.281912 2.37856 2.296736
8.4 2.248183 2.3502 2.265321
8.4 2.214413 2.321763 2.233853
8.4 2.18046 2.29313 2.202193
8.4 2.146505 2.264483 2.170523
8.4 2.112223 2.235501 2.138529
8.4 2.078304 2.206801 2.10687
8.4 2.044091 2.177787 2.074914
8.4 2.009604 2.148456 2.042668
8.4 1.975424 2.119331 2.010688
8.4 1.940424 2.089476 1.977927
8.4 1.905854 2.059992 1.945571
8.4 1.87043 2.029716 1.91239
8.4 1.835443 1.999776 1.879605
8.4 1.799639 1.969077 1.84603
8.4 1.764081 1.93854 1.812665
8.4 1.727792 1.907303 1.778584
8.4 1.691337 1.875875 1.744326
8.4 1.654866 1.844381 1.710031
8.4 1.617537 1.81206 1.674891
8.4 1.580025 1.779487 1.63954
8.4 1.542094 1.746438 1.603746
8.4 1.503616 1.712787 1.567379
8.4 1.466319 1.679876 1.531999
8.4 1.429227 1.646819 1.49667
8.4 1.391415 1.612857 1.460539
8.4 1.349293 1.574545 1.420081
8.4 1.299788 1.529074 1.372338
8.4 1.234336 1.468699 1.309103
8.4 1.166749 1.405844 1.243583
8.4 1.145653 1.386104 1.22308
8.4 1.132141 1.373219 1.209842
8.4 1.120874 1.362337 1.198744
8.4 1.109522 1.351324 1.187542
8.4 1.096724 1.338965 1.174936
8.4 1.080861 1.323848 1.1594
8.4 1.064885 1.308555 1.143723
8.4 1.048791 1.293081 1.127901
8.4 1.032381 1.277293 1.111764
8.4 1.011179 1.25695 1.090938
8.4 0.988869 1.235495 1.069003
8.4 0.966411 1.213817 1.046887
8.4 0.943794 1.191921 1.024586
8.4 0.921039 1.169843 1.002128
8.4 0.898167 1.1476 0.979533
8.4 0.875806 1.12579 0.957414
8.4 0.861805 1.11204 0.943524
8.4 0.847611 1.098063 0.929427
8.4 0.830972 1.08168 0.912901
8.4 0.793051 1.044628 0.875362
8.4 0.772892 1.024514 0.855226
8.4 0.752717 1.004334 0.835053
8.4 0.729836 0.981978 0.812407
8.4 0.707004 0.959642 0.789797
8.4 0.690303 0.942475 0.7729
8.4 0.673558 0.925242 0.755949
8.4 0.656771 0.907948 0.738948
8.4 0.635034 0.886099 0.71717
8.4 0.610875 0.861997 0.693044
8.4 0.586739 0.83789 0.668928
8.4 0.562667 0.813825 0.644867
8.4 0.538665 0.789812 0.620868
8.4 0.51475 0.765885 0.596956
8.4 0.49117 0.742276 0.573372
8.4 0.467917 0.719025 0.550127
8.4 0.445093 0.696275 0.527343
8.4 0.422981 0.674352 0.50532
8.4 0.402208 0.65394 0.48471
8.4 0.383728 0.636059 0.466496
8.4 0.368707 0.621898 0.451852
8.4 0.35756 0.611817 0.44117
8.4 0.349809 0.605283 0.433948
8.4 0.344818 0.6016 0.429526
8.4 0.341874 0.600017 0.427172
8.4 0.340506 0.60004 0.426407
8.4 0.340115 0.60105 0.426623
8.4 0.340455 0.602799 0.427573
8.4 0.341297 0.605047 0.429023
8.4 0.342464 0.607617 0.430798
8.4 0.34387 0.610417 0.432808
8.4 0.345408 0.613337 0.434944
8.4 0.346946 0.61624 0.437074
8.4 0.348433 0.619077 0.439146
8.4 0.349837 0.62181 0.441126
8.4 0.351111 0.624388 0.442965
8.4 0.352144 0.626694 0.44455
8.4 0.352951 0.628739 0.445894
8.4 0.35345 0.630433 0.446911
8.4 0.353624 0.631752 0.447581
8.4 0.353472 0.63269 0.447902
8.4 0.353026 0.633266 0.4479
8.4 0.352289 0.633467 0.44757
8.4 0.351292 0.633312 0.446939
8.4 0.35008 0.632827 0.446043
8.4 0.348688 0.63202 0.444906
8.4 0.347199 0.630959 0.443603
8.4 0.345637 0.62968 0.442165
8.4 0.344141 0.628278 0.44071
8.4 0.342714 0.626792 0.439258
8.4 0.341359 0.625238 0.437818
8.4 0.34002 0.623587 0.436343
8.4 0.338647 0.621818 0.434799
8.4 0.337139 0.619841 0.433088
8.4 0.335211 0.617349 0.430915
8.4 0.332614 0.614101 0.428037
8.4 0.329006 0.609758 0.424112
8.4 0.324134 0.604097 0.418899
8.4 0.317704 0.596859 0.412121
8.4 0.309733 0.588091 0.403807
8.4 0.300285 0.57786 0.394023
8.4 0.289685 0.566521 0.383107
8.4 0.278242 0.554357 0.371356
8.4 0.266333 0.541758 0.359152
8.4 0.254256 0.528977 0.346774
8.4 0.24223 0.516241 0.334445
8.4 0.230381 0.503654 0.322281
8.4 0.218712 0.491232 0.310289
8.4 0.207252 0.478991 0.298494
8.4 0.196018 0.466954 0.286916
8.4 0.184949 0.455067 0.275497
8.4 0.174023 0.443301 0.264211
8.4 0.163237 0.431657 0.253057
8.4 0.152557 0.420105 0.242003
8.4 0.14195 0.408607 0.231014
8.4 0.131352 0.39711 0.220029
8.4 0.12077 0.385624 0.20906
8.4 0.110221 0.374161 0.198119
8.4 0.099673 0.362689 0.187174
8.4 0.089116 0.351201 0.176218
8.4 0.078513 0.339655 0.165211
8.4 0.067831 0.328016 0.154118
8.4 0.057394 0.316638 0.143277
8.4 0.046934 0.305231 0.132411
8.4 0.036446 0.293789 0.121514
8.4 0.025944 0.282332 0.110603
8.4 0.015442 0.270868 0.099688
8.4 0.004922 0.25937 0.088748
8.4 -0.005668 0.247804 0.07774
8.4 -0.016238 0.236258 0.066752
8.4 -0.026744 0.224753 0.055817
8.4 -0.037278 0.213213 0.044852
8.4 -0.047843 0.20163 0.033851
8.4 -0.058435 0.19001 0.022818
8.4 -0.069027 0.178379 0.011781
8.4 -0.079629 0.166725 0.000728
8.4 -0.090226 0.15506 -0.010327
8.4 -0.100789 0.14341 -0.021357
8.4 -0.111331 0.131765 -0.032372
8.4 -0.121874 0.120101 -0.043396
8.4 -0.132429 0.108404 -0.05444
8.4 -0.142979 0.096696 -0.065487
8.4 -0.153552 0.084952 -0.076562
8.4 -0.164081 0.073231 -0.087602
8.4 -0.174604 0.061496 -0.098644
8.4 -0.185128 0.04974 -0.109697
8.4 -0.195636 0.037983 -0.120741
8.4 -0.206136 0.026214 -0.131785
8.4 -0.216663 0.014406 -0.142861
8.4 -0.227177 0.002598 -0.153929
8.4 -0.237662 -0.009199 -0.164977
8.4 -0.248116 -0.020982 -0.176001
8.4 -0.258592 -0.032801 -0.187052
8.4 -0.269099 -0.044661 -0.198139
8.4 -0.279585 -0.056512 -0.20921
8.4 -0.290071 -0.068372 -0.220285
8.4 -0.300534 -0.080222 -0.231343
8.4 -0.310989 -0.092072 -0.242396
8.4 -0.32144 -0.103924 -0.253447
8.4 -0.33185 -0.115747 -0.264464
8.4 -0.342284 -0.127601 -0.275506
8.4 -0.352739 -0.139483 -0.286573
8.4 -0.363223 -0.151398 -0.29767
8.4 -0.373668 -0.163283 -0.308733
8.4 -0.384004 -0.175077 -0.319692
8.4 -0.394355 -0.186907 -0.33067
8.4 -0.404715 -0.198752 -0.341661
8.4 -0.415048 -0.21058 -0.352628
8.4 -0.4254 -0.222435 -0.363619
8.4 -0.435739 -0.234285 -0.3746
8.4 -0.446084 -0.246148 -0.38559
8.4 -0.456386 -0.257979 -0.396541
8.4 -0.466724 -0.269848 -0.407529
8.4 -0.477083 -0.281745 -0.418542
8.4 -0.487449 -0.293654 -0.429564
8.4 -0.497851 -0.3056 -0.440621
8.4 -0.50823 -0.317528 -0.451659
8.4 -0.51864 -0.329487 -0.462727
8.4 -0.52894 -0.341345 -0.47369
8.4 -0.53916 -0.35313 -0.484576
8.4 -0.549361 -0.364901 -0.495444
8.4 -0.559521 -0.376638 -0.506275
8.4 -0.569649 -0.38835 -0.517078
8.4 -0.579752 -0.400043 -0.527857
8.4 -0.58985 -0.411739 -0.538636
8.4 -0.600093 -0.42358 -0.549559
8.4 -0.610314 -0.435401 -0.560461
8.4 -0.620477 -0.447169 -0.571308
8.4 -0.630554 -0.458855 -0.58207
8.4 -0.640607 -0.470521 -0.59281
8.4 -0.650553 -0.482087 -0.603446
8.4 -0.660497 -0.493656 -0.614083
8.4 -0.67037 -0.50516 -0.62465
8.4 -0.680252 -0.516678 -0.635229
8.4 -0.690095 -0.528164 -0.645772
8.4 -0.69992 -0.539638 -0.656299
8.4 -0.709717 -0.551089 -0.6668
8.4 -0.719376 -0.562414 -0.677169
8.4 -0.728914 -0.573626 -0.68742
8.4 -0.738401 -0.584797 -0.697624
8.4 -0.747872 -0.595959 -0.707815
8.4 -0.757322 -0.607107 -0.717989
8.4 -0.766495 -0.617987 -0.727889
8.4 -0.775613 -0.628823 -0.73774
8.4 -0.78483 -0.639759 -0.747689
8.4 -0.79403 -0.650685 -0.757625
8.4 -0.80335 -0.661736 -0.767684
8.4 -0.812798 -0.672916 -0.77787
8.4 -0.82229 -0.684145 -0.788102
8.4 -0.831728 -0.69532 -0.79828
8.4 -0.841056 -0.706393 -0.808352
8.4 -0.850244 -0.717331 -0.818287
8.4 -0.859379 -0.728222 -0.828171
8.4 -0.868478 -0.739083 -0.838021
8.4 -0.877569 -0.74994 -0.847864
8.4 -0.886666 -0.760807 -0.857715
8.4 -0.895772 -0.771692 -0.86758
